GEOID,kiosks,population,pop_moe,pop_per_kiosk,pois,ct_title,STATEFP,COUNTYFP,TRACTCE,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,variable,geometry
36081141700,0,5017,756,Inf,3,"Census Tract 1417, Queens County, New York",36,081,141700,1417,Census Tract 1417,G5020,S,892280,0,+40.7448146,-073.7917203,B01003_001,"list(list(c(-73.797295, -73.796446, -73.796049, -73.795996, -73.795665, -73.794719, -73.794727, -73.792168, -73.79134, -73.79042, -73.789541, -73.788671, -73.788009, -73.787844, -73.787003, -73.786354, -73.787236, -73.78812, -73.789005, -73.788411, -73.787874, -73.787183, -73.786592, -73.785899, -73.786817, -73.786713, -73.788287, -73.788426, -73.788552, -73.788845, -73.789339, -73.792129, -73.792916, -73.793546, -73.79445, -73.796302, -73.796408, -73.797177, -73.797224, -73.797257, -73.797275, -73.797279, 
-73.797268, -73.797231, -73.796951, -73.796666, -73.796394, -73.796136, -73.795893, -73.795666, -73.795431, -73.795213, -73.795013, -73.794833, -73.794673, -73.794535, -73.794491, -73.794464, -73.794453, -73.794459, -73.794481, -73.79452, -73.794676, -73.794723, -73.795983, -73.796581, -73.797295, 40.749435, 40.749859, 40.75005, 40.750076, 40.750236, 40.750648, 40.750565, 40.750475, 40.750655, 40.750909, 40.751149, 40.75139, 40.750029, 40.749691, 40.747908, 40.746537, 40.746296, 40.746053, 40.745749, 
40.744454, 40.744286, 40.744073, 40.742846, 40.741379, 40.741125, 40.740911, 40.740496, 40.740444, 40.740408, 40.740326, 40.74019, 40.739423, 40.739217, 40.73904, 40.738793, 40.738333, 40.738593, 40.739987, 40.740098, 40.740213, 40.74033, 40.740448, 40.740564, 40.741696, 40.741933, 40.742135, 40.742348, 40.742572, 40.742804, 40.743044, 40.743264, 40.743496, 40.743737, 40.743987, 40.744245, 40.744508, 40.744738, 40.74497, 40.745203, 40.745437, 40.74567, 40.7459, 40.747212, 40.747599, 40.748532, 40.748977, 
40.749435)))"
36081006202,0,6739,1214,Inf,9,"Census Tract 62.02, Queens County, New York",36,081,006202,62.02,Census Tract 62.02,G5020,S,1152998,42795,+40.6648771,-073.8544070,B01003_001,"list(list(c(-73.863171, -73.861508, -73.861222, -73.86036, -73.860138, -73.859387, -73.858514, -73.857615, -73.857922, -73.858025, -73.85837, -73.85843, -73.857536, -73.856591, -73.856117, -73.855685, -73.856063, -73.856115, -73.856425, -73.856459, -73.856847, -73.857226, -73.857252, -73.857282, -73.857309, -73.857633, -73.858555, -73.859391, -73.859474, -73.860389, -73.860775, -73.861077, -73.861064, -73.861318, -73.860296, -73.859593, -73.859283, -73.858252, -73.857113, -73.856487, -73.852838, 
-73.851635, -73.850965, -73.848478, -73.84787, -73.847414, -73.846901, -73.845825, -73.843211, -73.843056, -73.842886, -73.842714, -73.842572, -73.84246, -73.842429, -73.842375, -73.842266, -73.845314, -73.845466, -73.846333, -73.847116, -73.847406, -73.847479, -73.847934, -73.84794, -73.847955, -73.84799, -73.8481, -73.850117, -73.851098, -73.850721, -73.850338, -73.849918, -73.849854, -73.849771, -73.84967, -73.84954, -73.849417, -73.849267, -73.849102, -73.848882, -73.848813, -73.849292, -73.849505, 
-73.851127, -73.852123, -73.852809, -73.853617, -73.853898, -73.854832, -73.855174, -73.855344, -73.856305, -73.856497, -73.857353, -73.857849, -73.857999, -73.858745, -73.85967, -73.860211, -73.860306, -73.860483, -73.860567, -73.860594, -73.860635, -73.860676, -73.860964, -73.860988, -73.861658, -73.862193, -73.862438, -73.8627, -73.863171, 40.658277, 40.65905, 40.659221, 40.659646, 40.659676, 40.659773, 40.659899, 40.660119, 40.661319, 40.661721, 40.663182, 40.663453, 40.663598, 40.663747, 40.663808, 
40.663867, 40.665511, 40.665729, 40.667033, 40.667159, 40.668603, 40.670094, 40.670198, 40.670312, 40.670419, 40.671656, 40.671533, 40.671394, 40.671381, 40.671269, 40.672806, 40.674021, 40.674343, 40.675021, 40.674772, 40.674556, 40.674453, 40.674136, 40.673575, 40.673377, 40.672279, 40.67193, 40.67172, 40.670917, 40.67078, 40.67063, 40.670473, 40.670144, 40.669319, 40.669306, 40.669285, 40.669278, 40.669284, 40.668882, 40.668784, 40.668621, 40.668272, 40.669286, 40.669327, 40.66956, 40.669792, 
40.669878, 40.669901, 40.670045, 40.669998, 40.669944, 40.669895, 40.669831, 40.669557, 40.669412, 40.667861, 40.666323, 40.664627, 40.664408, 40.664191, 40.663978, 40.663751, 40.663567, 40.663372, 40.663186, 40.662897, 40.662804, 40.662554, 40.662441, 40.661513, 40.660852, 40.660338, 40.659735, 40.659508, 40.658755, 40.658475, 40.658335, 40.657589, 40.657443, 40.656796, 40.656436, 40.656327, 40.655817, 40.655188, 40.65484, 40.654777, 40.654659, 40.654751, 40.65478, 40.654824, 40.654868, 40.65518, 
40.655212, 40.65611, 40.656829, 40.657258, 40.657623, 40.658277)))"
36081036500,0,2697,547,Inf,2,"Census Tract 365, Queens County, New York",36,081,036500,365,Census Tract 365,G5020,S,166196,0,+40.7595246,-073.8656054,B01003_001,"list(list(c(-73.868255, -73.867295, -73.866975, -73.866374, -73.865732, -73.865568, -73.865265, -73.864335, -73.863392, -73.863175, -73.862807, -73.863715, -73.86462, -73.865674, -73.86657, -73.867345, -73.867463, -73.867801, -73.868131, -73.868255, 40.761806, 40.761653, 40.761604, 40.761497, 40.76138, 40.76135, 40.761297, 40.761143, 40.760978, 40.759778, 40.757759, 40.757726, 40.757694, 40.75763, 40.757536, 40.757454, 40.757442, 40.759291, 40.761115, 40.761806)))"
36081036600,1,2878,535,2878,8,"Census Tract 366, Queens County, New York",36,081,036600,366,Census Tract 366,G5020,S,369653,0,+40.6856340,-073.7630903,B01003_001,"list(list(c(-73.765869, -73.765277, -73.764657, -73.764035, -73.763376, -73.763482, -73.763595, -73.763844, -73.763999, -73.764105, -73.764254, -73.764813, -73.765085, -73.764703, -73.765046, -73.765919, -73.7662, -73.766051, -73.765394, -73.764117, -73.763742, -73.762385, -73.76229, -73.762203, -73.762044, -73.761954, -73.761793, -73.761585, -73.761468, -73.761174, -73.760941, -73.76073, -73.760695, -73.760606, -73.76056, -73.760499, -73.760464, -73.760447, -73.760426, -73.760459, -73.76054, -73.760612, 
-73.760945, -73.761174, -73.76161, -73.76177, -73.762812, -73.76329, -73.763928, -73.764031, -73.764056, -73.764078, -73.764818, -73.765328, -73.765567, -73.766293, -73.765869, 40.682571, 40.683319, 40.68408, 40.684856, 40.685671, 40.685872, 40.686009, 40.686494, 40.686799, 40.687042, 40.687448, 40.688776, 40.688992, 40.689267, 40.690146, 40.691687, 40.692183, 40.692159, 40.692065, 40.691882, 40.691803, 40.691668, 40.690922, 40.690226, 40.688958, 40.688235, 40.687751, 40.687355, 40.68713, 40.686451, 
40.685777, 40.685098, 40.684904, 40.684477, 40.684201, 40.6838, 40.683603, 40.683506, 40.683387, 40.683263, 40.683001, 40.682775, 40.681799, 40.681111, 40.679738, 40.679818, 40.680296, 40.680525, 40.680823, 40.680867, 40.680885, 40.680894, 40.68125, 40.681491, 40.681627, 40.681973, 40.682571)))"
36081035800,0,4887,782,Inf,4,"Census Tract 358, Queens County, New York",36,081,035800,358,Census Tract 358,G5020,S,524485,0,+40.6757910,-073.7509805,B01003_001,"list(list(c(-73.755494, -73.755235, -73.754849, -73.754179, -73.753419, -73.753238, -73.752651, -73.752255, -73.752081, -73.751778, -73.751475, -73.751194, -73.750331, -73.749279, -73.749095, -73.748235, -73.74813, -73.747354, -73.746973, -73.746497, -73.746222, -73.745608, -73.746141, -73.746473, -73.747436, -73.7477, -73.74876, -73.748957, -73.74981, -73.750772, -73.75133, -73.751974, -73.752897, -73.753611, -73.753785, -73.75456, -73.755128, -73.755657, -73.755494, 40.67663, 40.677288, 40.677929, 
40.678844, 40.679879, 40.680117, 40.680051, 40.679986, 40.679932, 40.679835, 40.679728, 40.679633, 40.679348, 40.679014, 40.678957, 40.678694, 40.678662, 40.678428, 40.678313, 40.678169, 40.678082, 40.677886, 40.676921, 40.676298, 40.674613, 40.674678, 40.673026, 40.672706, 40.671342, 40.669796, 40.670569, 40.671179, 40.672408, 40.673344, 40.673583, 40.674651, 40.675439, 40.676157, 40.67663)))"
36081036700,0,2157,441,Inf,3,"Census Tract 367, Queens County, New York",36,081,036700,367,Census Tract 367,G5020,S,195576,0,+40.7632227,-073.8679395,B01003_001,"list(list(c(-73.871773, -73.870862, -73.869846, -73.868982, -73.868215, -73.867492, -73.866323, -73.864823, -73.863496, -73.864187, -73.864335, -73.865265, -73.865568, -73.865732, -73.866374, -73.866975, -73.867295, -73.868255, -73.869329, -73.870402, -73.871355, -73.871773, 40.764625, 40.764721, 40.764827, 40.764913, 40.76528, 40.765688, 40.76448, 40.762929, 40.761558, 40.761178, 40.761143, 40.761297, 40.76135, 40.76138, 40.761497, 40.761604, 40.761653, 40.761806, 40.761988, 40.762197, 40.762332, 
40.764625)))"
36081036800,2,2692,681,1346,NA,"Census Tract 368, Queens County, New York",36,081,036800,368,Census Tract 368,G5020,S,232844,0,+40.6853212,-073.7664846,B01003_001,"list(list(c(-73.769676, -73.769556, -73.768495, -73.768286, -73.767367, -73.766541, -73.76583, -73.765085, -73.764813, -73.764254, -73.764105, -73.763999, -73.763844, -73.763595, -73.763482, -73.763376, -73.764035, -73.764657, -73.765277, -73.765869, -73.766293, -73.767163, -73.76858, -73.769742, -73.769676, 40.684328, 40.685139, 40.686232, 40.686444, 40.687365, 40.687975, 40.688486, 40.688992, 40.688776, 40.687448, 40.687042, 40.686799, 40.686494, 40.686009, 40.685872, 40.685671, 40.684856, 40.68408, 
40.683319, 40.682571, 40.681973, 40.682371, 40.683143, 40.683778, 40.684328)))"
36081065401,0,3867,510,Inf,7,"Census Tract 654.01, Queens County, New York",36,081,065401,654.01,Census Tract 654.01,G5020,S,430990,0,+40.6630276,-073.7375500,B01003_001,"list(list(c(-73.742443, -73.74197, -73.741561, -73.741152, -73.740787, -73.740443, -73.740018, -73.73955, -73.739371, -73.73921, -73.73891, -73.738559, -73.738429, -73.736256, -73.736448, -73.736338, -73.736222, -73.736102, -73.735981, -73.735863, -73.734837, -73.733806, -73.73192, -73.731763, -73.731254, -73.729807, -73.72985, -73.729842, -73.729849, -73.731011, -73.731661, -73.73253, -73.732965, -73.732872, -73.734528, -73.736177, -73.735667, -73.735157, -73.736606, -73.737079, -73.736266, -73.736734, 
-73.737203, -73.737672, -73.738142, -73.740281, -73.741731, -73.742976, -73.742443, 40.660869, 40.661484, 40.662131, 40.662774, 40.663431, 40.66411, 40.664748, 40.665256, 40.665452, 40.665629, 40.665961, 40.666397, 40.66627, 40.666277, 40.666522, 40.666557, 40.666581, 40.666593, 40.666592, 40.66658, 40.666575, 40.666578, 40.666556, 40.6666, 40.66644, 40.666432, 40.665967, 40.665558, 40.665348, 40.665363, 40.665365, 40.66537, 40.665356, 40.665213, 40.664355, 40.663491, 40.662925, 40.662361, 40.661596, 
40.660982, 40.660626, 40.660008, 40.659389, 40.658771, 40.658154, 40.659094, 40.659731, 40.660285, 40.660869)))"
36081065402,0,23,40,Inf,3,"Census Tract 654.02, Queens County, New York",36,081,065402,654.02,Census Tract 654.02,G5020,S,252550,17661,+40.6625826,-073.7431388,B01003_001,"list(list(c(-73.748581, -73.747824, -73.747506, -73.746927, -73.746743, -73.746858, -73.746838, -73.746137, -73.744875, -73.744135, -73.743844, -73.74341, -73.742819, -73.73955, -73.740018, -73.740443, -73.740787, -73.741152, -73.741561, -73.74197, -73.742443, -73.742976, -73.743543, -73.744216, -73.744956, -73.745011, -73.745049, -73.74507, -73.745074, -73.74506, -73.74618, -73.746796, -73.747052, -73.748062, -73.748581, 40.657587, 40.658641, 40.659156, 40.658999, 40.659351, 40.659463, 40.660752, 
40.661649, 40.66369, 40.663421, 40.663906, 40.664404, 40.665306, 40.665256, 40.664748, 40.66411, 40.663431, 40.662774, 40.662131, 40.661484, 40.660869, 40.660285, 40.659706, 40.658974, 40.65817, 40.658022, 40.65787, 40.657715, 40.657561, 40.657407, 40.657439, 40.657474, 40.657489, 40.657535, 40.657587)))"
36081037100,0,1289,285,Inf,NA,"Census Tract 371, Queens County, New York",36,081,037100,371,Census Tract 371,G5020,S,187474,0,+40.7641434,-073.8636241,B01003_001,"list(list(c(-73.866752, -73.866026, -73.865689, -73.865274, -73.864078, -73.86333, -73.863123, -73.862802, -73.862726, -73.861707, -73.861659, -73.860937, -73.860637, -73.859817, -73.859756, -73.859942, -73.860522, -73.860761, -73.860986, -73.861197, -73.861393, -73.861563, -73.862045, -73.862446, -73.86277, -73.86317, -73.863496, -73.864823, -73.866323, -73.867492, -73.866752, 40.766091, 40.766496, 40.766696, 40.766939, 40.765749, 40.766182, 40.766302, 40.765971, 40.765893, 40.76466, 40.764602, 
40.763729, 40.763336, 40.762263, 40.761836, 40.761703, 40.761426, 40.761654, 40.761891, 40.762136, 40.762387, 40.762648, 40.762371, 40.762144, 40.761964, 40.761738, 40.761558, 40.762929, 40.76448, 40.765688, 40.766091)))"
36081037300,0,2293,577,Inf,2,"Census Tract 373, Queens County, New York",36,081,037300,373,Census Tract 373,G5020,S,237268,0,+40.7597146,-073.8599968,B01003_001,"list(list(c(-73.864187, -73.863496, -73.86317, -73.86277, -73.862446, -73.862045, -73.861563, -73.861393, -73.861197, -73.860986, -73.860761, -73.860522, -73.859942, -73.859756, -73.859695, -73.859124, -73.858966, -73.858806, -73.858637, -73.858465, -73.858289, -73.858109, -73.857924, -73.857736, -73.857544, -73.857349, -73.856706, -73.856559, -73.856382, -73.85604, -73.85577, -73.855533, -73.855251, -73.855009, -73.85464, -73.854973, -73.855354, -73.855404, -73.855608, -73.856952, -73.857753, -73.858561, 
-73.858889, -73.859513, -73.859927, -73.860462, -73.860999, -73.861906, -73.862807, -73.863175, -73.863392, -73.864335, -73.864187, 40.761178, 40.761558, 40.761738, 40.761964, 40.762144, 40.762371, 40.762648, 40.762387, 40.762136, 40.761891, 40.761654, 40.761426, 40.761703, 40.761836, 40.761782, 40.761275, 40.761159, 40.761047, 40.760937, 40.760833, 40.760733, 40.760637, 40.760546, 40.760459, 40.760378, 40.760301, 40.760044, 40.759982, 40.759907, 40.759726, 40.759538, 40.759343, 40.759148, 40.758879, 
40.758466, 40.758419, 40.758394, 40.75834, 40.758305, 40.758133, 40.758027, 40.757912, 40.7579, 40.757879, 40.757864, 40.757844, 40.757825, 40.757795, 40.757759, 40.759778, 40.760978, 40.761143, 40.761178)))"
36081037600,0,6794,1172,Inf,2,"Census Tract 376, Queens County, New York",36,081,037600,376,Census Tract 376,G5020,S,769753,0,+40.6878123,-073.7541190,B01003_001,"list(list(c(-73.76073, -73.759998, -73.759179, -73.758373, -73.757562, -73.756106, -73.756504, -73.756887, -73.757162, -73.758124, -73.758681, -73.758489, -73.758788, -73.757942, -73.757097, -73.756827, -73.756835, -73.756413, -73.755565, -73.754718, -73.75381, -73.754601, -73.755082, -73.75484, -73.75423, -73.753958, -73.753385, -73.753086, -73.752542, -73.752199, -73.751703, -73.751213, -73.750411, -73.749789, -73.749572, -73.748687, -73.748123, -73.747719, -73.74766, -73.747342, -73.74722, -73.74745, 
-73.74796, -73.748503, -73.748767, -73.749353, -73.750017, -73.750197, -73.75097, -73.751093, -73.751845, -73.752417, -73.752831, -73.753308, -73.753969, -73.754618, -73.755309, -73.755975, -73.756647, -73.757308, -73.757986, -73.758646, -73.758881, -73.759996, -73.760263, -73.760459, -73.760426, -73.760447, -73.760464, -73.760499, -73.76056, -73.760606, -73.760695, -73.76073, 40.685098, 40.685346, 40.685648, 40.685947, 40.686244, 40.686762, 40.687395, 40.688005, 40.687911, 40.689537, 40.690475, 
40.690528, 40.691179, 40.691416, 40.691649, 40.691044, 40.690834, 40.69012, 40.690409, 40.690698, 40.690975, 40.692653, 40.69366, 40.693728, 40.693897, 40.693971, 40.694131, 40.694213, 40.694362, 40.694459, 40.694597, 40.693593, 40.691917, 40.690604, 40.690684, 40.689281, 40.690131, 40.68994, 40.689913, 40.68977, 40.689715, 40.689351, 40.68859, 40.687782, 40.68742, 40.686639, 40.685891, 40.685593, 40.684202, 40.684244, 40.6845, 40.684681, 40.684644, 40.685021, 40.684533, 40.684042, 40.683519, 40.68302, 
40.682515, 40.682015, 40.681514, 40.681019, 40.681243, 40.682786, 40.683134, 40.683263, 40.683387, 40.683506, 40.683603, 40.6838, 40.684201, 40.684477, 40.684904, 40.685098)))"
36081038100,0,7058,1290,Inf,7,"Census Tract 381, Queens County, New York",36,081,038100,381,Census Tract 381,G5020,S,285316,0,+40.7561277,-073.8576708,B01003_001,"list(list(c(-73.861906, -73.860999, -73.860462, -73.859927, -73.859513, -73.858889, -73.858561, -73.857753, -73.856952, -73.855608, -73.855404, -73.855354, -73.854973, -73.85464, -73.85458, -73.854496, -73.854208, -73.85382, -73.853783, -73.853716, -73.853654, -73.853594, -73.853538, -73.853394, -73.853351, -73.853187, -73.853126, -73.853238, -73.853831, -73.854786, -73.855799, -73.856664, -73.857155, -73.857542, -73.857813, -73.858447, -73.86029, -73.860409, -73.861211, -73.861612, -73.861906, 40.757795, 
40.757825, 40.757844, 40.757864, 40.757879, 40.7579, 40.757912, 40.758027, 40.758133, 40.758305, 40.75834, 40.758394, 40.758419, 40.758466, 40.758388, 40.758279, 40.757867, 40.757186, 40.757112, 40.756974, 40.756835, 40.756695, 40.756555, 40.756137, 40.756013, 40.755398, 40.755109, 40.755096, 40.754958, 40.754708, 40.75441, 40.754238, 40.754144, 40.754067, 40.754014, 40.753936, 40.753936, 40.753937, 40.753934, 40.756193, 40.757795)))"
36081007700,1,2012,266,2012,6,"Census Tract 77, Queens County, New York",36,081,007700,77,Census Tract 77,G5020,S,126677,0,+40.7667329,-073.9317327,B01003_001,"list(list(c(-73.934229, -73.933445, -73.932199, -73.93213, -73.932024, -73.931933, -73.930072, -73.929856, -73.928556, -73.92915, -73.929647, -73.930365, -73.931692, -73.932252, -73.933627, -73.934935, -73.934229, 40.767855, 40.768818, 40.768326, 40.768299, 40.768257, 40.768218, 40.76742, 40.767327, 40.766714, 40.765983, 40.765375, 40.764491, 40.765224, 40.765534, 40.766292, 40.767013, 40.767855)))"
36081008600,0,2830,419,Inf,6,"Census Tract 86, Queens County, New York",36,081,008600,86,Census Tract 86,G5020,S,332712,0,+40.6770920,-073.8411415,B01003_001,"list(list(c(-73.844724, -73.844724, -73.844724, -73.844574, -73.844445, -73.843651, -73.843074, -73.84202, -73.840945, -73.839964, -73.839764, -73.839521, -73.837943, -73.838035, -73.837922, -73.836981, -73.837719, -73.839025, -73.839874, -73.840623, -73.841559, -73.842479, -73.843162, -73.843329, -73.843296, -73.843303, -73.843356, -73.84341, -73.843643, -73.843837, -73.84366, -73.843636, -73.84385, -73.844055, -73.844126, -73.844173, -73.844353, -73.844383, -73.844473, -73.844545, -73.844631, -73.844928, 
-73.844724, 40.680283, 40.680495, 40.680707, 40.680683, 40.680652, 40.680458, 40.680463, 40.680315, 40.680165, 40.680027, 40.679997, 40.679962, 40.676794, 40.676636, 40.676425, 40.674678, 40.674504, 40.674139, 40.673979, 40.67403, 40.673964, 40.673835, 40.673759, 40.67374, 40.67444, 40.674584, 40.675049, 40.675291, 40.67605, 40.676744, 40.676744, 40.676744, 40.677379, 40.678054, 40.678531, 40.678804, 40.67878, 40.678773, 40.679259, 40.679571, 40.679839, 40.680274, 40.680283)))"
36081008700,0,3144,537,Inf,36,"Census Tract 87, Queens County, New York",36,081,008700,87,Census Tract 87,G5020,S,253377,2387,+40.7744252,-073.9351452,B01003_001,"list(list(c(-73.937858, -73.937655, -73.937047, -73.93638, -73.936089, -73.935855, -73.935399, -73.934524, -73.933498, -73.932559, -73.930264, -73.931046, -73.931817, -73.932344, -73.9324, -73.932442, -73.932685, -73.932783, -73.932965, -73.933299, -73.933403, -73.933515, -73.933629, -73.933738, -73.933836, -73.933916, -73.933976, -73.934015, -73.934246, -73.934527, -73.934905, -73.935023, -73.934887, -73.934956, -73.937466, -73.937466, -73.937813, -73.937858, 40.774088, 40.775086, 40.775866, 40.776921, 
40.777184, 40.777212, 40.777056, 40.776774, 40.776443, 40.776141, 40.775468, 40.773981, 40.774214, 40.773282, 40.773184, 40.773113, 40.7727, 40.772393, 40.772149, 40.771997, 40.772012, 40.772012, 40.771995, 40.771959, 40.771908, 40.771844, 40.771771, 40.771697, 40.771029, 40.771177, 40.771271, 40.771297, 40.771709, 40.77173, 40.772504, 40.772531, 40.773563, 40.774088)))"
36081008800,0,3922,622,Inf,5,"Census Tract 88, Queens County, New York",36,081,008800,88,Census Tract 88,G5020,S,448520,0,+40.6707968,-073.8387752,B01003_001,"list(list(c(-73.843397, -73.843329, -73.843162, -73.842479, -73.841559, -73.840623, -73.839874, -73.839025, -73.837719, -73.836981, -73.836412, -73.835458, -73.833312, -73.83465, -73.834877, -73.835701, -73.836473, -73.837037, -73.837242, -73.837326, -73.837906, -73.838357, -73.838261, -73.838344, -73.839279, -73.839445, -73.84009, -73.840336, -73.840422, -73.840546, -73.840624, -73.840761, -73.840793, -73.840854, -73.840934, -73.84102, -73.841102, -73.841174, -73.842182, -73.842429, -73.84246, -73.842572, 
-73.842726, -73.842912, -73.843077, -73.843277, -73.843308, -73.843356, -73.843397, 40.673099, 40.67374, 40.673759, 40.673835, 40.673964, 40.67403, 40.673979, 40.674139, 40.674504, 40.674678, 40.673116, 40.671022, 40.666759, 40.667115, 40.667212, 40.66726, 40.667283, 40.667328, 40.66736, 40.667374, 40.667511, 40.667635, 40.667971, 40.667989, 40.668202, 40.66825, 40.668437, 40.668589, 40.668642, 40.668612, 40.668642, 40.668724, 40.668648, 40.668582, 40.668535, 40.668509, 40.668502, 40.668507, 40.668709, 
40.668784, 40.668882, 40.669284, 40.66981, 40.67064, 40.67135, 40.672114, 40.672256, 40.672569, 40.673099)))"
